title,artist.hotttnesss,artist.id,artist.name,duration,familiarity,latitude,longitude,loudness,release.id,release.name,similar,song.hotttnesss,song.id,tempo,terms,year
Dialogue et final si j'avais su,0.391585329,AR1X2H01187B98CCF2,Maurice Chevalier / FranASSoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,213.55057,0.502453177,37.15735675,-63.93335787,-20.541,365498,ChristinA(c): Dede,ARMC5XS1187B9A836B,,SOEBDOL12AB0189C81,164.618,chanson,0
Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,294.47791,0.490611414,37.15735675,-63.93335787,-5.597,328332,Sammi I Concert 99,ARL77521187B9A2655,,SOLKCPC12AB018297F,119.101,cantonese pop,0
Liu Zi Zhen Yan,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,248.2673,0.490611414,37.15735675,-63.93335787,-6.412,43100,Love Is......,ARL77521187B9A2655,,SOABDSJ12A6D4F9065,103.982,cantonese pop,0
Ai Shi...,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,126.82404,0.490611414,37.15735675,-63.93335787,-9.059,43110,Sammi Shocking Colours Live 2001,ARL77521187B9A2655,,SOJMXSD12A6D4F81F8,104.25,cantonese pop,0
Nu Ren Ben Se,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,149.34159,0.490611414,37.15735675,-63.93335787,-9.447,43081,The Best Remix of Sammi Cheng,ARL77521187B9A2655,,SOBRVUL12A6D4F9903,86.658,cantonese pop,0
Luo Cuo Che,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,295.57506,0.490611414,37.15735675,-63.93335787,-12.611,43089,Sammi Vs Sammi 04 Concert CD,ARL77521187B9A2655,,SOHRNFL12A6D4F9978,87.099,cantonese pop,0
Wo Ai Ni_ Zai Jian!,0.391574164,ARG1UAO1187FB55E50,Sammi Cheng,255.76444,0.490611414,37.15735675,-63.93335787,-10.75,43091,La La La,ARL77521187B9A2655,,SOKGATR12A6D4F9015,98.485,cantonese pop,2004
The Phantom Of The Opera/Wishing You Were Somehow Here Again,0.391370587,ARDR4AC1187FB371A1,Montserrat CaballA(c),198.13832,0.522197175,37.15735675,-63.93335787,-15.585,299730,Hijo De La Luna,ARV5L3X1187FB4A535,,SOFWNNU12A8C13BCB3,71.285,symphonic rock,1994
Bohemios: No quiero que sepa que aquA vengo yo (Gypsies: I don't want him to know that I am here),0.391370587,ARDR4AC1187FB371A1,Montserrat CaballA(c);Eugenio  Marco,254.1971,0.522197175,37.15735675,-63.93335787,-18.119,295537,Zarzuela Arias & Duets,ARV5L3X1187FB4A535,,SOASWGE12A8C13A206,64.796,symphonic rock,0
Sono andati? Fingevo di dormire,0.391370587,ARDR4AC1187FB371A1,Montserrat CaballA(c);Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,511.16363,0.522197175,37.15735675,-63.93335787,-26.358,293755,Puccini: Highlights From La Boheme,ARV5L3X1187FB4A535,,SOBAYLL12A8C138AF9,86.666,symphonic rock,0
Don Carlo (2000 Digital Remaster): Tu che le vanitA  (Elisabetta),0.391370587,ARDR4AC1187FB371A1,Montserrat CaballA(c)/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,168.56771,0.522197175,37.15735675,-63.93335787,-22.06,281232,Verdi: Don Carlo,ARV5L3X1187FB4A535,,SOFYJJG12A8BEE9583,71.609,symphonic rock,0
Guillaume Tell_ Acte II (1988 Digital Remaster): Ils s'A(c)loignent enfin....Sombre forAat,0.391370587,ARDR4AC1187FB371A1,Montserrat CaballA(c)/Royal Philharmonic Orchestra/Lamberto Gardelli,498.80771,0,37.15735675,-63.93335787,-23.576,18599,Very Best of Montserrat Caballe,ARV5L3X1187FB4A535,,SOGNZTE12A67AD8518,53.766,symphonic rock,0
Don't Laugh,0.391342452,ARUVPZF1187FB4880D,Charlie Louvin,142.99383,0.400296035,37.15735675,-63.93335787,-16.584,250759,Hoping That You're Hoping,ARGJTO11187FB39AC0,,SOAFGEU12A8C13FAD7,108.873,country gospel,0
Love And Wealth,0.391342452,ARUVPZF1187FB4880D,Charlie Louvin,156.60363,0.400296035,37.15735675,-63.93335787,-17.455,250759,Hoping That You're Hoping,ARGJTO11187FB39AC0,,SOAVCCW12A8C13FAD4,90.481,country gospel,0
Just Between The Two Of Us,0.391342452,ARUVPZF1187FB4880D,Charlie Louvin,179.30404,0.400296035,37.15735675,-63.93335787,-12.986,124881,Less And Less And I Don't Love You Anymore,ARGJTO11187FB39AC0,0.268505681,SOQSEBZ12AB017E984,41.874,country gospel,0
See The Big Man Cry,0.391342452,ARUVPZF1187FB4880D,Charlie Louvin,138.55302,0.400296035,37.15735675,-63.93335787,-13.816,500031,Tribute to the Grand Ole Opry - Vol. 2,ARGJTO11187FB39AC0,0.426646585,SOEKBBG12AB017E5D7,130.231,country gospel,0
I'll Be Home When I Can,0.391342452,ARUVPZF1187FB4880D,Charlie Louvin,227.52608,0.400296035,37.15735675,-63.93335787,-20.077,250759,Hoping That You're Hoping,ARGJTO11187FB39AC0,,SORLGJC12A8C13FADC,40.258,country gospel,0
Party In The Stomach (LP Version),0.391267796,ARIILLG1187FB5CC81,Jim Breuer,478.92853,0.472073585,37.15735675,-63.93335787,-9.639,21009,Smoke 'N' Breu,ARN5D2O1187B993ED6,0.48456253,SODYWNH12A6D4F7B58,83.61,progressive metal,2002
Curiosity,0.391242506,ARV38Z81187B98E608,The Jets,280.65914,0.565482351,37.15735675,-63.93335787,-9.923,499719,Back to Back - Atlantic Starr & The Jets,ARY7CAU1187B98A4F6,,SOXFMSW12AB0186F4F,122.954,freestyle,0
Steppin' Out Tonight,0.391242506,ARV38Z81187B98E608,The Jets,164.54485,0.565482351,37.15735675,-63.93335787,-14.022,424048,The Early Years,ARY7CAU1187B98A4F6,,SOTARLM12AB0189263,97.243,freestyle,0
The Dance at The Gym,0.391242506,ARV38Z81187B98E608,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,0.565482351,37.15735675,-63.93335787,-14.953,629722,West Side Story - Original Broadway Cast,ARY7CAU1187B98A4F6,,SOPDIKM12AB017E911,111.506,freestyle,0
Ola ou yA(c),0.391222181,ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,314.122,0.301867594,37.15735675,-63.93335787,-5.777,417678,Zoukolexion_ vol. 1,ARXRMXD12086C1309C,0,SOQORVZ12AB01899FF,130.092,zouk,0
An Plas'ay,0.391222181,ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,319.97342,0.301867594,37.15735675,-63.93335787,-13.488,549338,A La Demande,ARXRMXD12086C1309C,,SOMOYIF12AB01838BF,116.04,zouk,0
Mo lanmou,0.391222181,ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,199.05261,0.301867594,37.15735675,-63.93335787,-10.797,417678,Zoukolexion_ vol. 1,ARXRMXD12086C1309C,,SOQATPT12AB0189A22,106.633,zouk,0
Anvi Viv?,0.391222181,ARJQ8WU1187FB37FCD,Patrick St-Eloi,310.41261,0.301867594,37.15735675,-63.93335787,-5.922,431349,Zoukoulexion Vol.2,ARXRMXD12086C1309C,0,SOJDMGZ12AAA15FC1E,180.017,zouk,0
You Hit The Nail On The Head,0.390981124,ARDK5LC1187B9AB681,"Bobby ""Blue"" Bland",346.8273,0.579439849,35.36302,-89.77895,-9.64,254189,Blues At Midnight,AR8Q4RZ1187FB46BDC,0,SOLDQVB12A58A7CA82,90.102,soul blues,0
Drifting From Town To Town,0.390981124,ARDK5LC1187B9AB681,Bobby Bland,181.49832,0.57944035,35.36302,-89.77895,-10.269,384736,The Original Memphis Blues Brothers,AR8Q4RZ1187FB46BDC,0,SODPTKR12AAFF43568,105.927,soul blues,2006
Old Memory,0.390963612,ARB8H82119B34032E1,Ashton Shepherd,260.51873,0.679395051,37.15735675,-63.93335787,-6.857,271471,Sounds So Good,AR23BO81187FB47087,0.525497119,SOCCXXA12A58A762B2,45.508,country rock,2008
Sounds So Good,0.390963612,ARB8H82119B34032E1,Ashton Shepherd,207.09832,0.679395051,37.15735675,-63.93335787,-4.66,271471,Sounds So Good,AR23BO81187FB47087,0.624833534,SOMMALW12A58A79E93,154.354,country rock,2008
When You're Smiling - Sheik Of Araby,0.390828596,ARIK8T31187B9A4D4F,Louis Prima & Keely Smith,239.51628,0.578998679,37.15735675,-63.93335787,-10.937,321474,The Vegas Years,ARJWKHJ12454A427D3,,SOPOKQJ12AAA8C650E,116.596,space age pop,0
Autumn Leaves (1999 Digital Remaster),0.390828596,ARIK8T31187B9A4D4F,Louis Prima And Keely Smith,171.4673,0.578998679,37.15735675,-63.93335787,-14.736,24826,Wild_ Cool & Swingin',ARJWKHJ12454A427D3,0.215080319,SOCPSBZ12A6D4F43ED,84.496,space age pop,0
I've Got You Under My Skin,0.390828596,ARIK8T31187B9A4D4F,Louis Prima And Keely Smith,159.16363,0.578998679,37.15735675,-63.93335787,-12.675,112652,Jump_ Jive an' Wail: The Essential Louis Prima,ARJWKHJ12454A427D3,0.565451012,SOIDUUW12A8C13DF25,108.498,space age pop,1960
We Don't Need It (Amended Album Version),0.390711327,ARFG66D1187FB536B6,Junior M. A. F. I. A.,258.37669,0.583715477,40.71455,-74.00712,-8.007,569731,Sunset Park - Original Motion Picture Soundtrack,ARSZ6MA1187FB43D29,,SOUNBSH12AB01888C0,129.58,hip hop,0
History Of Jody,0.390672367,ARPGT071187B9A6512,Guitar Shorty,817.37098,0.524435669,35.53849,-76.62118,-17.135,653213,Shorty's Blues,AR5HB8S1187B9976D4,0.24717095,SOYITPH12A58A7CA96,103.27,blues-rock,0
Crimson And Clover,0.390660523,ARLDW2Y1187B9B544F,Tommy James & The Shondells,324.70159,0.620392056,39.75911,-84.19444,-11.359,407416,The Boat That Rocked,ARW3Q5W1187B9B7160,0.697241445,SOFPQSC12A58A7B165,167.841,brill building pop,1969
Out Of The Blue,0.390660523,ARLDW2Y1187B9B544F,Tommy James And The Shondells,146.02404,0.620392056,39.75911,-84.19444,-11.693,60341,Anthology,ARW3Q5W1187B9B7160,0.641228739,SOKEAOU12A6D4FB6B2,133.312,brill building pop,1989
I Like The Way,0.390660523,ARLDW2Y1187B9B544F,Tommy James And The Shondells,161.85424,0.620392056,39.75911,-84.19444,-13.961,60341,Anthology,ARW3Q5W1187B9B7160,0.557187768,SODRPTE12A58A7BE10,100.191,brill building pop,1967
Gettin' Together,0.390660523,ARLDW2Y1187B9B544F,Tommy James And The Shondells,136.12363,0.620392056,39.75911,-84.19444,-11.298,60341,Anthology,ARW3Q5W1187B9B7160,0.657161336,SODKOLK12A6D4FB6B1,142.963,brill building pop,1989
Complain,0.390641236,ARN03F71187FB4E3F4,Ayo,212.71465,0.522590185,37.15735675,-63.93335787,-11.26,350343,Joyful,ARAL4561187B999C82,0,SOGXQRO12A8AE47D50,128.689,neo soul,2006
I Love You,0.390641236,ARN03F71187FB4E3F4,Ayo,229.25016,0.522590185,37.15735675,-63.93335787,-16.113,319515,Outta Babylon & I Love You,ARAL4561187B999C82,,SOLXOSZ12A8C1432E2,128.022,neo soul,0
Down On My Knees,0.390641236,ARN03F71187FB4E3F4,Ayo,240.95302,0.522590185,37.15735675,-63.93335787,-10.372,363783,Down On My Knees,ARAL4561187B999C82,,SOUOOCR12AB0182781,182.705,neo soul,2006
Life Is Real,0.390641236,ARN03F71187FB4E3F4,Ayo,534.62159,0.522590185,37.15735675,-63.93335787,-9.158,185630,Joyful,ARAL4561187B999C82,,SOCMXKQ12A8AE47D58,122.91,neo soul,2006
Welcome Into My World,0.390641236,ARN03F71187FB4E3F4,Ayo,264.56771,0.522590185,37.15735675,-63.93335787,-11.522,185630,Joyful,ARAL4561187B999C82,0,SOJHLKF12A8AE47D4C,185.89,neo soul,2006
Down On My Knees,0.390641236,ARN03F71187FB4E3F4,Ayo,244.06159,0.522590185,37.15735675,-63.93335787,-10.167,185630,Joyful,ARAL4561187B999C82,,SOJKKDN12A8AE47D54,118.509,neo soul,2006
These Days,0.390641236,ARN03F71187FB4E3F4,Ayo,288.31302,0.522590185,37.15735675,-63.93335787,-18.328,121392,Joyful,ARAL4561187B999C82,,SOKROPT12A8C141885,82.723,neo soul,2006
Only You,0.390641236,ARN03F71187FB4E3F4,Ayo,288.49587,0.522590185,37.15735675,-63.93335787,-11.471,179500,Live At The Olympia,ARAL4561187B999C82,,SONTKHG12A81C22D4C,57.639,neo soul,2006
Watching You,0.390641236,ARN03F71187FB4E3F4,Ayo,232.28036,0.522590185,37.15735675,-63.93335787,-15.606,68828,Joyful,ARAL4561187B999C82,0.771163322,SOJPNCH12A67AE0E21,117.495,neo soul,2006
Girls,0.390641236,ARN03F71187FB4E3F4,Ayo,463.59465,0.522590185,37.15735675,-63.93335787,-9.932,179500,Live At The Olympia,ARAL4561187B999C82,,SOUASUS12A81C22D53,208.832,neo soul,0
Emerald,0.390624708,ARFN4JN1187B98C627,Bedrock,501.86404,0.654039351,-22.96566,18.48617,-14.442,699533,Emerald,ARSS3WR1187B98EE9F,,SOKMTOP12AC468980A,129.988,progressive house,2004
Welcome 2 Detroit,0.390489535,ARNLW7H1187B99EC9D,Trick Trick / Eminem,285.49179,0.604479007,37.15735675,-63.93335787,-4.853,312458,The People Vs.,ARDD00U1187B9AEB3F,0.708607217,SOUHRQN12A58A7C12A,91.101,bass music,2005
Welcome 2 Detroit,0.390489535,ARNLW7H1187B99EC9D,Trick Trick / Eminem,263.00036,0.604479007,37.15735675,-63.93335787,-5.113,37128,Welcome 2 Detroit,ARDD00U1187B9AEB3F,0,SOXBIQX12A6D4F8D50,91.101,bass music,2005
War,0.390489535,ARNLW7H1187B99EC9D,Trick Trick / Obie Trice,266.78812,0.604479007,37.15735675,-63.93335787,-6.858,312458,The People Vs.,ARDD00U1187B9AEB3F,0.286560084,SOYJNAI12A8C14150D,180.02,bass music,2005
Tenderly,0.39046558,AR7SVRP1187FB55875,Billy May & His Orchestra,147.59138,0.429693691,37.15735675,-63.93335787,-22.729,196566,All Of Me,ARQCNBI1187FB41DAE,0,SOXAUES12A8C133821,64.79,space age pop,0
Fascinating Rhythm (Instrumental) (2007 Digital Remaster),0.39046558,AR7SVRP1187FB55875,Billy May & His Orchestra,312.92036,0.429693691,37.15735675,-63.93335787,-10.703,234582,The Original Ballroom Dancing Album,ARQCNBI1187FB41DAE,,SOQNRHE12A8AE4849A,103.532,space age pop,0
Bari Bossa,0.390434973,ARN9GBH1187FB3FEF9,Leo Gandelman,222.98077,0.398366354,-22.97673,-43.19508,-13.812,495796,Lounjazz,ARKZGPB12454A5245F,,SOTALBJ12AB017D609,157.95,brazilian jazz,2007
Saxambando,0.390434973,ARN9GBH1187FB3FEF9,Leo Gandelman,119.09179,0.398366354,-22.97673,-43.19508,-12.998,480214,Western World (Ocidente),ARKZGPB12454A5245F,0,SOOEERU12AAA15E794,63.316,brazilian jazz,0
Left To Starve,0.390361787,ARBVHDI1187FB436DF,Eyehategod,247.01342,0.676119551,37.15735675,-63.93335787,-11.31,734445,10 Years Of Abuse And Still Broke,AR1WDRJ1187B9BA4B8,,SODKRQH12A6D227229,97.916,doom metal,1992
Un Pensamiento,0.390361005,ARYC2P31187B9B9AB7,Seguridad Social,278.38649,0.5623863,37.15735675,-63.93335787,-8.978,17127,Que No Se Extinga La Llama!,AR0HNH21187B9AB509,0,SOFDOQF12A67ADD049,174.037,rumba,1991
Soc Mediterrani,0.390361005,ARYC2P31187B9B9AB7,Seguridad Social,378.04363,0.5623863,37.15735675,-63.93335787,-5.17,138736,Puerto escondido,AR0HNH21187B9AB509,0.239629098,SOZTGIY12A8AE47722,140.043,rumba,2005
El Oro De La Gallina De Los Huevos,0.390361005,ARYC2P31187B9B9AB7,Seguridad Social,254.53669,0.5623863,37.15735675,-63.93335787,-6.668,17181,Camino Vertical,AR0HNH21187B9AB509,,SOUFBXS12A67ADD453,169.663,rumba,1999
The Blue Side of The Sun,0.390051795,ARW644S1187B9B4924,Sigmatropic,263.57506,0.497083116,37.15735675,-63.93335787,-8.511,223721,Dark Outside,ARHI7GC1187FB4EB4E,0.253834736,SOKCIOZ12A8C13F625,128.006,post rock,2007
Child Of The Night,0.390023847,AR53RLV1187FB39AA5,Damone,217.20771,0.581082685,37.15735675,-63.93335787,-4.272,105100,Out Here All Night,AR07QYZ1187FB5BF78,0,SORTYID12A8C139D86,154.093,chill-out,2006
The Shaskeen / Gan Ainm,0.390020826,AR9SYAF1187FB43BD5,Cherish The Ladies,134.81751,0.581507855,37.15735675,-63.93335787,-16.831,558721,Cherish The Ladies: Irish Women Musicians in America,AR561XE1187B9B0F1B,,SOSJENW12AB0185F30,118.182,irish folk,1999
Loca (a/k/a Crazy) (Version Banda),0.389877126,ARXB7B21187B98BEF0,Marisela,162.55955,0.570609658,37.15735675,-63.93335787,-5.837,529055,Exitos Con Banda,ARP05Q01187B9B5A10,,SOKVYHL12AAF3B48A5,84.283,cumbia,0
Un Amor En El Olvido,0.389877126,ARXB7B21187B98BEF0,Marisela,200.28036,0.570609658,37.15735675,-63.93335787,-9.437,536937,Borron Y Cuenta Nueva,ARP05Q01187B9B5A10,0.375984302,SOBBTBP12AB017CC42,84.81,cumbia,0
Decidete,0.389877126,ARXB7B21187B98BEF0,Marisela,232.14975,0.570609658,37.15735675,-63.93335787,-9.994,536933,Voz Y Sentimiento,ARP05Q01187B9B5A10,0.212045406,SORTBWU12AB017CC09,98.07,cumbia,0
La Otra,0.389877126,ARXB7B21187B98BEF0,Marisela,221.20444,0.570609658,37.15735675,-63.93335787,-9.467,484445,La Otra,ARP05Q01187B9B5A10,0,SOTNLYM12AB0181695,134.192,cumbia,0
Cabiria,0.389847527,AROVJWM1187B98E649,Hot Club Of Cowtown,203.96363,0.551427307,-37.90019,145.08084,-10.881,455699,Wishful Thinking,ARUOP3V1187B9A031A,0.473346541,SONCQJK12A8C141A3A,132.073,western swing,2009
The Magic Violin,0.389847527,AROVJWM1187B98E649,Hot Club Of Cowtown,163.10812,0.551427307,-37.90019,145.08084,-9.68,455699,Wishful Thinking,ARUOP3V1187B9A031A,0.375984302,SOGPIHB12A8C13EFB0,148.077,western swing,2009
The Look Of Love,0.389765518,AR8EDG51187FB41A08,Gary Hobbs,289.64526,0.524700041,37.15735675,-63.93335787,-9.435,539974,Of My Times,ARBYTYY1241B9CD692,0,SORGLCR12AB0184B69,188.502,tejano,0
SoA+-ando En Ti,0.389765518,AR8EDG51187FB41A08,Gary Hobbs,228.49261,0.524700041,37.15735675,-63.93335787,-7.917,265858,30 Del Recuerdo,ARBYTYY1241B9CD692,0.30977464,SOXGTSO12A6D4F8FC4,104.12,tejano,0
Moon River - Original,0.389589781,AR8XG9J1187FB418C1,Jerry Butler,155.74159,0.589259678,33.54243,-90.53727,-13.135,428274,Jerry Butler Selected Hits Vol. 4,ARYBUAO1187FB3F4EB,0,SOKLQWF12A8C1423F2,105.24,chicago soul,0
He Will Break Your Heart,0.389589781,AR8XG9J1187FB418C1,Jerry Butler,167.18322,0.589259678,33.54243,-90.53727,-18.341,342182,Spotlight On Jerry Butler,ARYBUAO1187FB3F4EB,,SOCTKFG12AB017D983,87.758,chicago soul,1960
Let It Be Me(with Betty Everrett),0.389589781,AR8XG9J1187FB418C1,Jerry Butler,164.70159,0.589259678,33.54243,-90.53727,-15.685,342182,Spotlight On Jerry Butler,ARYBUAO1187FB3F4EB,,SOIJTGT12AB017D995,71.171,chicago soul,0
The Way You Do The Things You Do,0.389589781,AR8XG9J1187FB418C1,Jerry Butler,149.78567,0.589259678,33.54243,-90.53727,-9.979,212249,Moon River / Delicious Together,ARYBUAO1187FB3F4EB,,SOHJFQF12A58A77855,124.253,chicago soul,0
Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),0.389553388,ARGDLJR1187B98D048,Bob Crosby,171.85914,0.510928703,37.15735675,-63.93335787,-14.946,446325,1937/40 Broadcasts,ARLBKGO1187B9A46EE,0.265861049,SOYYAKA12A58A7D409,100.317,chanson,0
The World Is Waiting For The Sunrise,0.389553388,ARGDLJR1187B98D048,Bob Crosby,173.73995,0.510928703,37.15735675,-63.93335787,-10.713,50589,Jazz Age!,ARLBKGO1187B9A46EE,0.405115722,SOAJZJM12A6D4FA033,119.763,chanson,0
Silent Hill,0.389535576,AR567PN1187FB4B4F2,Moss,329.35138,0.602555589,37.15735675,-63.93335787,-7.672,737947,Never Be Scared / Don't Be A Hero,AR3XD8U1187FB3BB76,0.570850642,SONNOCP12A8C145220,111.079,future jazz,2009
There Alone Go I,0.389535576,AR567PN1187FB4B4F2,Moss,274.12853,0.602555589,37.15735675,-63.93335787,-14.157,743070,Moss,AR3XD8U1187FB3BB76,,SOYKTQM12AC468D0F9,107.412,future jazz,0
Orchard,0.389535576,AR567PN1187FB4B4F2,Moss,261.48526,0.602555589,37.15735675,-63.93335787,-19.933,743070,Moss,AR3XD8U1187FB3BB76,0,SODUQPC12AC468D0FA,101.29,future jazz,0
Common Ground,0.389535576,AR567PN1187FB4B4F2,Moss,484.62322,0.602555589,37.15735675,-63.93335787,-9.09,690991,Balance of Opposites,AR3XD8U1187FB3BB76,0,SOUMERL12AC9070EF9,115.091,future jazz,0
Winter In Finland,0.389535576,AR567PN1187FB4B4F2,Moss,206.57587,0.602555589,37.15735675,-63.93335787,-7.736,731006,The Long Way Back,AR3XD8U1187FB3BB76,0.504034341,SOOHZIM12A67ADDB09,119.947,future jazz,2006
Shovel,0.389498817,ARQ0HOT1187B9A25FA,Mistress,580.70159,0.495796932,42.31256,-71.08868,-4.523,682479,In Disgust We Trust,ARDTSX01187B9936F0,0.401486711,SOXGDVW12AB01864E7,146.331,hip hop,2005
Say How I Feel,0.389414014,AR0WV4Y1187B99B806,Rhian Benson,207.46404,0.491835959,7.95501,-1.03182,-4.573,1620,Say How I Feel,AR5JPWN1187FB5B6DE,0.576399981,SONLKRD12A6D4F7DB0,117.973,broken beat,2004
The Wreckage Intro (Album Version),0.389350184,ARL43EQ1187FB4D5EC,Throw The Fight,23.87546,0.648925709,46.44231,-93.36586,-16.853,275475,In Pursuit of Tomorrow,AR4YKRO1187B9B7829,,SOYWGDU12A8AE46879,98.388,alternative metal,2008
Let The Chips Fall,0.389341752,ARMWZF41187FB387F9,Charley Pride,163.52608,0.580798778,37.15735675,-63.93335787,-11.943,295070,Super Hits,ARGIABO1187FB4B3B5,0.558094763,SOVQONJ12A8C139C4B,100.893,honky tonk,0
(I'm So) Afraid Of Losing You Again,0.389341752,ARMWZF41187FB387F9,Charley Pride,188.02893,0.580798778,37.15735675,-63.93335787,-12.169,295070,Super Hits,ARGIABO1187FB4B3B5,,SORAETJ12A58A7DAA3,98.824,honky tonk,1970
Help Me Make It Through the Night,0.389341752,ARMWZF41187FB387F9,Charley Pride,172.09424,0.580798778,37.15735675,-63.93335787,-13.551,580920,The Pride of Country,ARGIABO1187FB4B3B5,,SOHNNXG12AB0187669,76.98,honky tonk,2002
NY Timbuctu,0.389314397,ARYN80Y1187FB49F36,The Rongetz Foundation,456.64608,0.447009091,37.15735675,-63.93335787,-8.977,209798,One leg dancer,ARUZJIR1187FB48704,0,SOUVSFU12A8C139963,91.417,afrobeat,0
East,0.389314397,ARYN80Y1187FB49F36,The Rongetz Foundation,390.37342,0.447009091,37.15735675,-63.93335787,-8.415,203334,East,ARUZJIR1187FB48704,0.306699165,SOJZOST12A8C139DA4,119.992,afrobeat,0
Seni Unuturum,0.389282381,ARU0XZY1187FB4002B,Ebru GA1/4ndes,248.99873,0.514046805,37.15735675,-63.93335787,-7.622,164583,KaASSak,AR2B53H1187FB406B8,0.299877488,SOEOIMK12A58A76E52,120.055,arabesque,2006
Down,0.38928061,AR8YUQT1187FB531D0,Montrose,197.51138,0.550121326,37.27188,-119.27023,-12.505,173432,Inertia,ARMXJIZ1187FB4D8A0,0.520794407,SOCMRCQ12A8C140094,85.493,classic rock,0
Ihmisen Lento,0.389256743,AR4G2AQ1187FB59D5B,Indica,210.85995,0.604779303,64.95014,26.06739,-6.676,390092,Ikuinen Virta,ARZRPJT1187FB3C9F0,0.532482708,SOEUWCB12AB0183A31,112.795,progressive house,0
Valokeilojen vampyyri,0.389256743,AR4G2AQ1187FB59D5B,Indica,210.49424,0.604779303,64.95014,26.06739,-4.27,597098,Valokeilojen vampyyri,ARZRPJT1187FB3C9F0,,SOFWGSO12AC4689945,183.897,progressive house,0
Rock N' Roll,0.389256743,AR4G2AQ1187FB59D5B,Indica,461.11302,0.604779303,64.95014,26.06739,-7.546,761648,Spiritual Moves vol. 2 - Busted Grooves,ARZRPJT1187FB3C9F0,0.215080319,SOKTGAA12AB01891A8,145.05,progressive house,0
Represent,0.389230136,ARPINYO12454A2E4AB,Deathstar,122.56608,0.481194126,37.15735675,-63.93335787,-5.766,771319,The Triumph,ARXX4ON1187FB5447D,0.247715462,SOGWECM12AAF3B477E,142.253,straight edge,0
Decline Of the Western Civilization,0.389230136,ARPINYO12454A2E4AB,Deathstar,229.8771,0.481194126,37.15735675,-63.93335787,-5.443,771282,We Are The Threat,ARXX4ON1187FB5447D,0.246423128,SOQFVIO12AB018BA75,140.202,straight edge,0
I'm Gonna Move To The Outskirts Of Town - Live,0.389157892,AR80BY41187B98DECF,Albert King,454.84363,0.663400927,33.45081,-90.645,-13.004,372628,Live In Canada,ARJNDFY12454A38B84,,SODPBUM12A8C142299,96.804,electric blues,0
Watermelon Man,0.389157892,AR80BY41187B98DECF,Albert King,244.27057,0.663400927,33.45081,-90.645,-15.879,168108,Live Wire/Blues Power,ARJNDFY12454A38B84,,SOKQUFP12A8C140A16,152.2,electric blues,1968
Please Come Back To Me - Live,0.389157892,AR80BY41187B98DECF,Albert King,668.62975,0.663400927,33.45081,-90.645,-11.403,372631,Chicago 1978,ARJNDFY12454A38B84,,SONLCCI12A8C140225,86.702,electric blues,0
Lunes Por La Madrugada,0.389119622,AR937CC1187B99B9B9,Los Abuelos De La Nada,194.01098,0.525740269,37.15735675,-63.93335787,-14.409,217026,El Album,ARV4TAT1187FB3BDE8,,SOVQWTQ12A8C13D988,139.685,rock,1984
Your Recipe,0.389107387,ARP39OU1187FB4D543,Aswad,242.07628,0.619358946,37.15735675,-63.93335787,-7.097,365417,The Complete BBC Sessions,ARHD3RX1187FB3A7DA,,SOGYGFM12A58A77D96,146.313,roots reggae,0
Ina Your Rights,0.389107387,ARP39OU1187FB4D543,Aswad,280.94649,0.619358946,37.15735675,-63.93335787,-8.777,291227,New Chapter,ARHD3RX1187FB3A7DA,,SOEYPBL12A8C1357C7,167.312,roots reggae,1981
Rudeboy,0.389107387,ARP39OU1187FB4D543,Aswad,258.42893,0.619358946,37.15735675,-63.93335787,-10.789,222209,Aswad vs. The Rhythm Riders,ARHD3RX1187FB3A7DA,,SOCJJDX12A8C13E745,199.826,roots reggae,0
